impact,status,family,tokens,slug,sample_url
4,GAP,C_geo_hook_cat,usa exclusive perreo,usa-exclusive-perreo,/usa-exclusive-perreo.html
4,GAP,C_geo_hook_cat,usa exclusive reggaeton,usa-exclusive-reggaeton,/usa-exclusive-reggaeton.html
4,GAP,C_geo_hook_cat,usa exclusive try-on-haul,usa-exclusive-try-on-haul,/usa-exclusive-try-on-haul.html
4,GAP,C_geo_hook_cat,usa exclusive workout,usa-exclusive-workout,/usa-exclusive-workout.html
4,GAP,C_geo_hook_cat,usa hot choreography,usa-hot-choreography,/usa-hot-choreography.html
4,NEAR,C_geo_hook_cat,usa hot cosplay-fancam,usa-hot-cosplay-fancam,/usa-hot-cosplay-fancam.html
4,GAP,C_geo_hook_cat,usa hot dance-battle,usa-hot-dance-battle,/usa-hot-dance-battle.html
4,GAP,C_geo_hook_cat,usa hot dance-tutorial,usa-hot-dance-tutorial,/usa-hot-dance-tutorial.html
4,GAP,C_geo_hook_cat,usa hot dembow,usa-hot-dembow,/usa-hot-dembow.html
4,GAP,C_geo_hook_cat,usa hot fancam-4k,usa-hot-fancam-4k,/usa-hot-fancam-4k.html
4,GAP,C_geo_hook_cat,usa hot heels-choreo,usa-hot-heels-choreo,/usa-hot-heels-choreo.html
4,GAP,C_geo_hook_cat,usa hot k-pop-twerk,usa-hot-k-pop-twerk,/usa-hot-k-pop-twerk.html
4,GAP,C_geo_hook_cat,usa hot perreo,usa-hot-perreo,/usa-hot-perreo.html
4,GAP,C_geo_hook_cat,usa hot reggaeton,usa-hot-reggaeton,/usa-hot-reggaeton.html
4,GAP,C_geo_hook_cat,usa hot try-on-haul,usa-hot-try-on-haul,/usa-hot-try-on-haul.html
4,GAP,C_geo_hook_cat,usa hot workout,usa-hot-workout,/usa-hot-workout.html
4,GAP,C_geo_hook_cat,usa top choreography,usa-top-choreography,/usa-top-choreography.html
4,GAP,C_geo_hook_cat,usa top cosplay-fancam,usa-top-cosplay-fancam,/usa-top-cosplay-fancam.html
4,GAP,C_geo_hook_cat,usa top dance-battle,usa-top-dance-battle,/usa-top-dance-battle.html
4,GAP,C_geo_hook_cat,usa top dance-tutorial,usa-top-dance-tutorial,/usa-top-dance-tutorial.html
4,GAP,C_geo_hook_cat,usa top dembow,usa-top-dembow,/usa-top-dembow.html
4,GAP,C_geo_hook_cat,usa top fancam-4k,usa-top-fancam-4k,/usa-top-fancam-4k.html
4,GAP,C_geo_hook_cat,usa top heels-choreo,usa-top-heels-choreo,/usa-top-heels-choreo.html
4,GAP,C_geo_hook_cat,usa top k-pop-twerk,usa-top-k-pop-twerk,/usa-top-k-pop-twerk.html
4,GAP,C_geo_hook_cat,usa top perreo,usa-top-perreo,/usa-top-perreo.html
4,GAP,C_geo_hook_cat,usa top reggaeton,usa-top-reggaeton,/usa-top-reggaeton.html
4,GAP,C_geo_hook_cat,usa top try-on-haul,usa-top-try-on-haul,/usa-top-try-on-haul.html
4,GAP,C_geo_hook_cat,usa top workout,usa-top-workout,/usa-top-workout.html
4,GAP,C_geo_hook_cat,usa viral choreography,usa-viral-choreography,/usa-viral-choreography.html
4,GAP,C_geo_hook_cat,usa viral cosplay-fancam,usa-viral-cosplay-fancam,/usa-viral-cosplay-fancam.html
4,GAP,C_geo_hook_cat,usa viral dance-battle,usa-viral-dance-battle,/usa-viral-dance-battle.html
4,GAP,C_geo_hook_cat,usa viral dance-tutorial,usa-viral-dance-tutorial,/usa-viral-dance-tutorial.html
4,GAP,C_geo_hook_cat,usa viral dembow,usa-viral-dembow,/usa-viral-dembow.html
4,GAP,C_geo_hook_cat,usa viral fancam-4k,usa-viral-fancam-4k,/usa-viral-fancam-4k.html
4,GAP,C_geo_hook_cat,usa viral heels-choreo,usa-viral-heels-choreo,/usa-viral-heels-choreo.html
4,GAP,C_geo_hook_cat,usa viral k-pop-twerk,usa-viral-k-pop-twerk,/usa-viral-k-pop-twerk.html
4,GAP,C_geo_hook_cat,usa viral perreo,usa-viral-perreo,/usa-viral-perreo.html
4,GAP,C_geo_hook_cat,usa viral reggaeton,usa-viral-reggaeton,/usa-viral-reggaeton.html
4,GAP,C_geo_hook_cat,usa viral try-on-haul,usa-viral-try-on-haul,/usa-viral-try-on-haul.html
4,GAP,C_geo_hook_cat,usa viral workout,usa-viral-workout,/usa-viral-workout.html
4,GAP,C_geo_hook_cat,yokohama curated twerk,yokohama-curated-twerk,/yokohama-curated-twerk.html
4,GAP,C_geo_hook_cat,yokohama leaked twerk,yokohama-leaked-twerk,/yokohama-leaked-twerk.html
4,GAP,C_geo_hook_cat,yokohama members-only twerk,yokohama-members-only-twerk,/yokohama-members-only-twerk.html
4,GAP,C_geo_hook_cat,yokohama premium twerk,yokohama-premium-twerk,/yokohama-premium-twerk.html
4,GAP,C_geo_hook_cat,yokohama private twerk,yokohama-private-twerk,/yokohama-private-twerk.html
4,GAP,C_geo_hook_cat,yokohama underground twerk,yokohama-underground-twerk,/yokohama-underground-twerk.html
4,GAP,D_model_intent,abasheva-yana near-me,abasheva-yana-near-me,/abasheva-yana-near-me.html
4,GAP,D_model_intent,adison-briana near-me,adison-briana-near-me,/adison-briana-near-me.html
4,GAP,D_model_intent,anel-li near-me,anel-li-near-me,/anel-li-near-me.html
4,GAP,D_model_intent,anel-li near-me,anel-li-near-me,/anel-li-near-me.html
4,GAP,D_model_intent,angela-idance near-me,angela-idance-near-me,/angela-idance-near-me.html
4,GAP,D_model_intent,asha-l near-me,asha-l-near-me,/asha-l-near-me.html
4,GAP,D_model_intent,befox-dance-studio near-me,befox-dance-studio-near-me,/befox-dance-studio-near-me.html
4,GAP,D_model_intent,dasha-kolesnikova near-me,dasha-kolesnikova-near-me,/dasha-kolesnikova-near-me.html
4,GAP,D_model_intent,debii-abreu near-me,debii-abreu-near-me,/debii-abreu-near-me.html
4,GAP,D_model_intent,emiliano-ferrari-villalobo near-me,emiliano-ferrari-villalobo-near-me,/emiliano-ferrari-villalobo-near-me.html
4,GAP,D_model_intent,emiliano-ferrari-villalobo near-me,emiliano-ferrari-villalobo-near-me,/emiliano-ferrari-villalobo-near-me.html
4,GAP,D_model_intent,foxyen near-me,foxyen-near-me,/foxyen-near-me.html
4,GAP,D_model_intent,foxyen near-me,foxyen-near-me,/foxyen-near-me.html
4,GAP,D_model_intent,fraules near-me,fraules-near-me,/fraules-near-me.html
4,GAP,D_model_intent,jutty near-me,jutty-near-me,/jutty-near-me.html
4,GAP,D_model_intent,kadorin-hitomi near-me,kadorin-hitomi-near-me,/kadorin-hitomi-near-me.html
4,GAP,D_model_intent,kate-knaub near-me,kate-knaub-near-me,/kate-knaub-near-me.html
4,GAP,D_model_intent,katerina-shoshina near-me,katerina-shoshina-near-me,/katerina-shoshina-near-me.html
4,GAP,D_model_intent,kato-dance-studio near-me,kato-dance-studio-near-me,/kato-dance-studio-near-me.html
4,GAP,D_model_intent,labarbie near-me,labarbie-near-me,/labarbie-near-me.html
4,GAP,D_model_intent,lada-gozzi near-me,lada-gozzi-near-me,/lada-gozzi-near-me.html
4,GAP,D_model_intent,lena-indica near-me,lena-indica-near-me,/lena-indica-near-me.html
4,GAP,D_model_intent,melinda-efteni near-me,melinda-efteni-near-me,/melinda-efteni-near-me.html
4,GAP,D_model_intent,model-357-lab near-me,model-357-lab-near-me,/model-357-lab-near-me.html
4,GAP,D_model_intent,nika-chill near-me,nika-chill-near-me,/nika-chill-near-me.html
4,GAP,D_model_intent,nika-chill near-me,nika-chill-near-me,/nika-chill-near-me.html
4,GAP,D_model_intent,nika-chilli-odessa near-me,nika-chilli-odessa-near-me,/nika-chilli-odessa-near-me.html
4,GAP,D_model_intent,noni-v-debii near-me,noni-v-debii-near-me,/noni-v-debii-near-me.html
4,GAP,D_model_intent,patricia-atakora near-me,patricia-atakora-near-me,/patricia-atakora-near-me.html
4,GAP,D_model_intent,rocio-ramirez near-me,rocio-ramirez-near-me,/rocio-ramirez-near-me.html
4,GAP,D_model_intent,sav-the-booty-queen near-me,sav-the-booty-queen-near-me,/sav-the-booty-queen-near-me.html
4,GAP,D_model_intent,street-dance-greece near-me,street-dance-greece-near-me,/street-dance-greece-near-me.html
4,GAP,D_model_intent,street-project near-me,street-project-near-me,/street-project-near-me.html
4,GAP,D_model_intent,street-project-volzhsky near-me,street-project-volzhsky-near-me,/street-project-volzhsky-near-me.html
4,GAP,D_model_intent,sugaarrbbaby near-me,sugaarrbbaby-near-me,/sugaarrbbaby-near-me.html
4,GAP,D_model_intent,twinkie-dance near-me,twinkie-dance-near-me,/twinkie-dance-near-me.html
4,GAP,D_model_intent,velvet-young-dance-centre near-me,velvet-young-dance-centre-near-me,/velvet-young-dance-centre-near-me.html
4,GAP,D_model_intent,viktoria-boage near-me,viktoria-boage-near-me,/viktoria-boage-near-me.html
4,GAP,D_model_intent,vr-kings near-me,vr-kings-near-me,/vr-kings-near-me.html
4,GAP,D_model_intent,wangong-lin near-me,wangong-lin-near-me,/wangong-lin-near-me.html
4,GAP,D_model_intent,yur-aular near-me,yur-aular-near-me,/yur-aular-near-me.html
4,GAP,D_model_intent,yurgenis near-me,yurgenis-near-me,/yurgenis-near-me.html
3,GAP,A_geo_cat_intent,america choreography 2026,america-choreography-2026,/america-choreography-2026.html
3,GAP,A_geo_cat_intent,america choreography community,america-choreography-community,/america-choreography-community.html
3,GAP,A_geo_cat_intent,america choreography compilation,america-choreography-compilation,/america-choreography-compilation.html
3,GAP,A_geo_cat_intent,america choreography creators,america-choreography-creators,/america-choreography-creators.html
3,GAP,A_geo_cat_intent,america choreography full-video,america-choreography-full-video,/america-choreography-full-video.html
3,GAP,A_geo_cat_intent,america choreography playlist,america-choreography-playlist,/america-choreography-playlist.html
3,GAP,A_geo_cat_intent,america cosplay-fancam 2026,america-cosplay-fancam-2026,/america-cosplay-fancam-2026.html
3,GAP,A_geo_cat_intent,america cosplay-fancam community,america-cosplay-fancam-community,/america-cosplay-fancam-community.html
3,GAP,A_geo_cat_intent,america cosplay-fancam compilation,america-cosplay-fancam-compilation,/america-cosplay-fancam-compilation.html
3,GAP,A_geo_cat_intent,america cosplay-fancam creators,america-cosplay-fancam-creators,/america-cosplay-fancam-creators.html
3,GAP,A_geo_cat_intent,america cosplay-fancam full-video,america-cosplay-fancam-full-video,/america-cosplay-fancam-full-video.html
3,NEAR,A_geo_cat_intent,america cosplay-fancam playlist,america-cosplay-fancam-playlist,/america-cosplay-fancam-playlist.html
3,GAP,A_geo_cat_intent,america dance-battle 2026,america-dance-battle-2026,/america-dance-battle-2026.html
3,GAP,A_geo_cat_intent,america dance-battle community,america-dance-battle-community,/america-dance-battle-community.html
3,GAP,A_geo_cat_intent,america dance-battle compilation,america-dance-battle-compilation,/america-dance-battle-compilation.html
3,GAP,A_geo_cat_intent,america dance-battle creators,america-dance-battle-creators,/america-dance-battle-creators.html
3,GAP,A_geo_cat_intent,america dance-battle full-video,america-dance-battle-full-video,/america-dance-battle-full-video.html
3,GAP,A_geo_cat_intent,america dance-battle playlist,america-dance-battle-playlist,/america-dance-battle-playlist.html
3,GAP,A_geo_cat_intent,america dance-tutorial 2026,america-dance-tutorial-2026,/america-dance-tutorial-2026.html
3,GAP,A_geo_cat_intent,america dance-tutorial community,america-dance-tutorial-community,/america-dance-tutorial-community.html
3,GAP,A_geo_cat_intent,america dance-tutorial compilation,america-dance-tutorial-compilation,/america-dance-tutorial-compilation.html
3,GAP,A_geo_cat_intent,america dance-tutorial creators,america-dance-tutorial-creators,/america-dance-tutorial-creators.html
3,GAP,A_geo_cat_intent,america dance-tutorial full-video,america-dance-tutorial-full-video,/america-dance-tutorial-full-video.html
3,GAP,A_geo_cat_intent,america dance-tutorial playlist,america-dance-tutorial-playlist,/america-dance-tutorial-playlist.html
3,GAP,A_geo_cat_intent,america dembow 2026,america-dembow-2026,/america-dembow-2026.html
3,GAP,A_geo_cat_intent,america dembow community,america-dembow-community,/america-dembow-community.html
3,GAP,A_geo_cat_intent,america dembow compilation,america-dembow-compilation,/america-dembow-compilation.html
3,GAP,A_geo_cat_intent,america dembow creators,america-dembow-creators,/america-dembow-creators.html
3,GAP,A_geo_cat_intent,america dembow full-video,america-dembow-full-video,/america-dembow-full-video.html
3,GAP,A_geo_cat_intent,america dembow playlist,america-dembow-playlist,/america-dembow-playlist.html
3,GAP,A_geo_cat_intent,america fancam-4k 2026,america-fancam-4k-2026,/america-fancam-4k-2026.html
3,GAP,A_geo_cat_intent,america fancam-4k community,america-fancam-4k-community,/america-fancam-4k-community.html
3,GAP,A_geo_cat_intent,america fancam-4k compilation,america-fancam-4k-compilation,/america-fancam-4k-compilation.html
3,GAP,A_geo_cat_intent,america fancam-4k creators,america-fancam-4k-creators,/america-fancam-4k-creators.html
3,GAP,A_geo_cat_intent,america fancam-4k full-video,america-fancam-4k-full-video,/america-fancam-4k-full-video.html
3,GAP,A_geo_cat_intent,america fancam-4k playlist,america-fancam-4k-playlist,/america-fancam-4k-playlist.html
3,GAP,A_geo_cat_intent,america heels-choreo 2026,america-heels-choreo-2026,/america-heels-choreo-2026.html
3,GAP,A_geo_cat_intent,america heels-choreo community,america-heels-choreo-community,/america-heels-choreo-community.html
3,GAP,A_geo_cat_intent,america heels-choreo compilation,america-heels-choreo-compilation,/america-heels-choreo-compilation.html
3,GAP,A_geo_cat_intent,america heels-choreo creators,america-heels-choreo-creators,/america-heels-choreo-creators.html
3,GAP,A_geo_cat_intent,america heels-choreo full-video,america-heels-choreo-full-video,/america-heels-choreo-full-video.html
3,GAP,A_geo_cat_intent,america heels-choreo playlist,america-heels-choreo-playlist,/america-heels-choreo-playlist.html
3,GAP,A_geo_cat_intent,america k-pop-twerk 2026,america-k-pop-twerk-2026,/america-k-pop-twerk-2026.html
3,GAP,A_geo_cat_intent,america k-pop-twerk community,america-k-pop-twerk-community,/america-k-pop-twerk-community.html
3,GAP,A_geo_cat_intent,america k-pop-twerk compilation,america-k-pop-twerk-compilation,/america-k-pop-twerk-compilation.html
3,GAP,A_geo_cat_intent,america k-pop-twerk creators,america-k-pop-twerk-creators,/america-k-pop-twerk-creators.html
3,GAP,A_geo_cat_intent,america k-pop-twerk full-video,america-k-pop-twerk-full-video,/america-k-pop-twerk-full-video.html
3,GAP,A_geo_cat_intent,america k-pop-twerk playlist,america-k-pop-twerk-playlist,/america-k-pop-twerk-playlist.html
3,GAP,A_geo_cat_intent,america perreo 2026,america-perreo-2026,/america-perreo-2026.html
3,GAP,A_geo_cat_intent,america perreo community,america-perreo-community,/america-perreo-community.html
3,GAP,A_geo_cat_intent,america perreo compilation,america-perreo-compilation,/america-perreo-compilation.html
3,GAP,A_geo_cat_intent,america perreo creators,america-perreo-creators,/america-perreo-creators.html
3,GAP,A_geo_cat_intent,america perreo full-video,america-perreo-full-video,/america-perreo-full-video.html
3,GAP,A_geo_cat_intent,america perreo playlist,america-perreo-playlist,/america-perreo-playlist.html
3,NEAR,A_geo_cat_intent,america reggaeton 2026,america-reggaeton-2026,/america-reggaeton-2026.html
3,GAP,A_geo_cat_intent,america reggaeton community,america-reggaeton-community,/america-reggaeton-community.html
3,GAP,A_geo_cat_intent,america reggaeton compilation,america-reggaeton-compilation,/america-reggaeton-compilation.html
3,GAP,A_geo_cat_intent,america reggaeton creators,america-reggaeton-creators,/america-reggaeton-creators.html
3,GAP,A_geo_cat_intent,america reggaeton full-video,america-reggaeton-full-video,/america-reggaeton-full-video.html
3,GAP,A_geo_cat_intent,america reggaeton playlist,america-reggaeton-playlist,/america-reggaeton-playlist.html
3,GAP,A_geo_cat_intent,america try-on-haul 2026,america-try-on-haul-2026,/america-try-on-haul-2026.html
3,GAP,A_geo_cat_intent,america try-on-haul community,america-try-on-haul-community,/america-try-on-haul-community.html
3,GAP,A_geo_cat_intent,america try-on-haul compilation,america-try-on-haul-compilation,/america-try-on-haul-compilation.html
3,GAP,A_geo_cat_intent,america try-on-haul creators,america-try-on-haul-creators,/america-try-on-haul-creators.html
3,GAP,A_geo_cat_intent,america try-on-haul full-video,america-try-on-haul-full-video,/america-try-on-haul-full-video.html
3,GAP,A_geo_cat_intent,america try-on-haul playlist,america-try-on-haul-playlist,/america-try-on-haul-playlist.html
3,GAP,A_geo_cat_intent,america workout 2026,america-workout-2026,/america-workout-2026.html
3,GAP,A_geo_cat_intent,america workout community,america-workout-community,/america-workout-community.html
3,GAP,A_geo_cat_intent,america workout compilation,america-workout-compilation,/america-workout-compilation.html
3,GAP,A_geo_cat_intent,america workout creators,america-workout-creators,/america-workout-creators.html
3,GAP,A_geo_cat_intent,america workout full-video,america-workout-full-video,/america-workout-full-video.html
3,GAP,A_geo_cat_intent,america workout playlist,america-workout-playlist,/america-workout-playlist.html
3,GAP,A_geo_cat_intent,atlanta choreography classes,atlanta-choreography-classes,/atlanta-choreography-classes.html
3,GAP,A_geo_cat_intent,atlanta choreography dancers,atlanta-choreography-dancers,/atlanta-choreography-dancers.html
3,GAP,A_geo_cat_intent,atlanta choreography studios,atlanta-choreography-studios,/atlanta-choreography-studios.html
3,GAP,A_geo_cat_intent,atlanta choreography tutorial,atlanta-choreography-tutorial,/atlanta-choreography-tutorial.html
3,GAP,A_geo_cat_intent,atlanta cosplay-fancam classes,atlanta-cosplay-fancam-classes,/atlanta-cosplay-fancam-classes.html
3,GAP,A_geo_cat_intent,atlanta cosplay-fancam dancers,atlanta-cosplay-fancam-dancers,/atlanta-cosplay-fancam-dancers.html
3,GAP,A_geo_cat_intent,atlanta cosplay-fancam studios,atlanta-cosplay-fancam-studios,/atlanta-cosplay-fancam-studios.html
3,GAP,A_geo_cat_intent,atlanta cosplay-fancam tutorial,atlanta-cosplay-fancam-tutorial,/atlanta-cosplay-fancam-tutorial.html
3,GAP,A_geo_cat_intent,atlanta dance-battle classes,atlanta-dance-battle-classes,/atlanta-dance-battle-classes.html
3,GAP,A_geo_cat_intent,atlanta dance-battle dancers,atlanta-dance-battle-dancers,/atlanta-dance-battle-dancers.html
3,GAP,A_geo_cat_intent,atlanta dance-battle studios,atlanta-dance-battle-studios,/atlanta-dance-battle-studios.html
3,GAP,A_geo_cat_intent,atlanta dance-battle tutorial,atlanta-dance-battle-tutorial,/atlanta-dance-battle-tutorial.html
3,GAP,A_geo_cat_intent,atlanta dance-tutorial classes,atlanta-dance-tutorial-classes,/atlanta-dance-tutorial-classes.html
3,GAP,A_geo_cat_intent,atlanta dance-tutorial dancers,atlanta-dance-tutorial-dancers,/atlanta-dance-tutorial-dancers.html
3,GAP,A_geo_cat_intent,atlanta dance-tutorial studios,atlanta-dance-tutorial-studios,/atlanta-dance-tutorial-studios.html
3,NEAR,A_geo_cat_intent,atlanta dance-tutorial tutorial,atlanta-dance-tutorial-tutorial,/atlanta-dance-tutorial-tutorial.html
3,GAP,A_geo_cat_intent,atlanta dembow classes,atlanta-dembow-classes,/atlanta-dembow-classes.html
3,GAP,A_geo_cat_intent,atlanta dembow dancers,atlanta-dembow-dancers,/atlanta-dembow-dancers.html
3,GAP,A_geo_cat_intent,atlanta dembow studios,atlanta-dembow-studios,/atlanta-dembow-studios.html
3,GAP,A_geo_cat_intent,atlanta dembow tutorial,atlanta-dembow-tutorial,/atlanta-dembow-tutorial.html
3,GAP,A_geo_cat_intent,atlanta fancam-4k classes,atlanta-fancam-4k-classes,/atlanta-fancam-4k-classes.html
3,GAP,A_geo_cat_intent,atlanta fancam-4k dancers,atlanta-fancam-4k-dancers,/atlanta-fancam-4k-dancers.html
3,GAP,A_geo_cat_intent,atlanta fancam-4k studios,atlanta-fancam-4k-studios,/atlanta-fancam-4k-studios.html
3,GAP,A_geo_cat_intent,atlanta fancam-4k tutorial,atlanta-fancam-4k-tutorial,/atlanta-fancam-4k-tutorial.html
